"sale_id","sale_date","customer_id","product_id","quantity","unit_price","discount","sales_rep_id","region_id","sales_sum"
S09317,2024-01-09,C002,P002,7,12.43,0.1,SR01,R02,78.3090017929524
S09318,2020-10-20,C003,P001,2,10.04,0.15,SR03,R01,17.067999815464
S09319,2022-07-07,C004,P004,5,81.32,0.05,SR02,R02,386.269998247474
S09320,2023-03-19,C001,P002,8,38.35,0.05,SR03,R03,291.459988174737
S09321,2023-03-01,C002,P003,7,61.08,0.05,SR01,R03,406.182011857957
S09322,2021-03-08,C001,P004,6,36.8,0.05,SR01,R01,209.759995486736
S09323,2020-02-28,C001,P003,6,93.7,0.0,SR01,R03,562.199981689453
S09324,2022-08-26,C002,P001,1,75.63,0.15,SR01,R01,64.2854972146154
S09325,2022-04-15,C004,P002,1,43.23,0.0,SR02,R01,43.2299995422363
S09326,2020-07-17,C004,P001,7,28.96,0.15,SR01,R02,172.311993344307
S09327,2020-08-02,C002,P002,3,22.4,0.05,SR01,R01,63.8399988627434
S09328,2022-06-16,C002,P002,6,78.62,0.1,SR02,R03,424.548014128625
S09329,2024-05-03,C003,P003,5,50.77,0.1,SR01,R03,228.465001681671
S09330,2021-04-16,C003,P001,3,30.88,0.0,SR02,R02,92.6399974822998
S09331,2024-11-02,C001,P003,6,92.77,0.1,SR03,R01,500.95798104313
S09332,2020-09-03,C002,P003,3,45.11,0.0,SR02,R02,135.330001831055
S09333,2021-01-16,C004,P003,8,58.91,0.0,SR01,R02,471.279998779297
S09334,2022-09-17,C001,P001,7,87.2,0.15,SR02,R02,518.839978203774
S09335,2023-06-16,C001,P002,9,85.0,0.05,SR01,R02,726.749999430031
S09336,2022-07-15,C001,P002,5,67.42,0.05,SR01,R02,320.244991051331
S09337,2023-10-22,C001,P001,1,89.98,0.05,SR03,R01,85.4810031220466
S09338,2023-04-06,C004,P002,8,95.69,0.05,SR01,R03,727.244017984331
S09339,2021-07-13,C001,P001,2,94.16,0.15,SR01,R01,160.072005103111
S09340,2022-12-10,C002,P001,6,41.41,0.05,SR01,R01,236.036998945132
S09341,2024-06-21,C003,P002,1,45.75,0.05,SR02,R02,43.4624999659136
S09342,2024-10-17,C004,P004,6,31.65,0.1,SR01,R03,170.90999765709
S09343,2021-11-19,C002,P003,4,85.31,0.05,SR01,R01,324.177990468413
S09344,2021-01-14,C002,P001,5,20.96,0.05,SR01,R01,99.559995573163
S09345,2021-04-18,C002,P001,7,41.96,0.0,SR03,R03,293.719993591309
S09346,2023-01-08,C003,P004,6,10.88,0.0,SR03,R01,65.2800006866455
S09347,2021-11-27,C003,P001,1,63.52,0.05,SR02,R03,60.3440003875494
S09348,2023-10-22,C003,P001,9,69.25,0.0,SR03,R01,623.25
S09349,2024-01-24,C002,P002,6,32.41,0.1,SR03,R02,175.013998886257
S09350,2022-06-29,C003,P002,6,76.31,0.1,SR02,R03,412.073986134142
S09351,2024-04-11,C001,P004,9,44.34,0.1,SR03,R01,359.154000641316
S09352,2024-01-15,C003,P001,5,38.05,0.15,SR01,R01,161.712495623529
S09353,2024-01-27,C004,P003,6,96.05,0.1,SR01,R03,518.670015620738
S09354,2022-08-17,C002,P002,6,62.98,0.05,SR01,R03,358.985997109205
S09355,2021-04-22,C002,P003,7,32.71,0.1,SR03,R03,206.072993890986
S09356,2022-09-30,C001,P003,9,98.49,0.1,SR02,R03,797.768981375679
S09357,2022-07-14,C003,P004,5,44.88,0.1,SR03,R03,201.960004472136
S09358,2023-12-14,C003,P004,5,68.3,0.1,SR02,R03,307.350013224035
S09359,2021-12-07,C004,P001,4,75.15,0.0,SR01,R02,300.600006103516
S09360,2023-05-22,C001,P004,4,48.01,0.1,SR02,R02,172.835993671358
S09361,2023-10-24,C004,P002,8,58.23,0.1,SR01,R03,419.255996009946
S09362,2022-05-03,C004,P001,2,31.58,0.0,SR03,R01,63.1599998474121
S09363,2023-02-11,C002,P001,8,51.92,0.0,SR03,R02,415.359985351562
S09364,2022-10-13,C002,P003,2,37.97,0.15,SR02,R02,64.5490016225576
S09365,2022-01-23,C003,P003,1,59.27,0.05,SR03,R01,56.3065003907159
S09366,2021-05-17,C003,P003,9,70.29,0.15,SR02,R02,537.718503233135
S09367,2024-07-17,C004,P001,8,65.26,0.0,SR03,R02,522.080017089844
S09368,2022-03-27,C003,P004,6,79.9,0.0,SR03,R03,479.400009155273
S09369,2021-08-10,C004,P004,4,13.74,0.0,SR03,R02,54.9599990844727
S09370,2023-08-27,C003,P004,2,17.07,0.15,SR02,R02,29.0189992777109
S09371,2024-02-01,C003,P001,8,28.48,0.1,SR02,R02,205.055996364594
S09372,2021-12-08,C002,P001,3,98.72,0.05,SR02,R03,281.352003258348
S09373,2022-12-03,C002,P001,4,82.02,0.05,SR03,R01,311.675986999214
S09374,2023-12-09,C002,P001,5,93.17,0.1,SR01,R01,419.264991066083
S09375,2024-09-17,C002,P001,4,34.49,0.05,SR02,R01,131.062006275386
S09376,2023-06-23,C001,P004,8,61.65,0.1,SR01,R01,443.880010251403
S09377,2023-01-12,C002,P001,9,59.94,0.15,SR02,R02,458.540986278892
S09378,2020-07-25,C001,P004,1,61.26,0.0,SR02,R03,61.2599983215332
S09379,2020-05-30,C002,P001,2,74.58,0.1,SR01,R03,134.244003073633
S09380,2021-10-29,C003,P004,4,45.46,0.1,SR01,R02,163.655996433139
S09381,2021-06-11,C004,P002,1,70.95,0.0,SR03,R01,70.9499969482422
S09382,2020-06-13,C003,P002,6,80.96,0.0,SR01,R03,485.759994506836
S09383,2022-07-05,C003,P004,5,36.02,0.05,SR02,R02,171.095002040192
S09384,2023-03-14,C001,P002,7,95.12,0.1,SR01,R02,599.256016311288
S09385,2022-10-06,C002,P002,6,56.62,0.0,SR01,R02,339.719993591309
S09386,2020-02-06,C004,P004,3,75.95,0.05,SR01,R02,216.457491132729
S09387,2020-11-28,C004,P001,5,75.6,0.15,SR01,R03,321.299991261959
S09388,2021-02-06,C002,P001,3,60.87,0.1,SR03,R02,164.348996843979
S09389,2021-02-17,C001,P004,9,39.04,0.15,SR02,R03,298.656004909515
S09390,2020-02-14,C001,P003,2,70.02,0.0,SR02,R02,140.039993286133
S09391,2023-11-26,C001,P003,6,17.86,0.0,SR02,R02,107.160003662109
S09392,2020-07-24,C004,P002,9,98.33,0.1,SR03,R03,796.473013512835
S09393,2020-03-02,C001,P003,7,26.56,0.15,SR01,R02,158.031995714188
S09394,2021-02-23,C001,P002,5,34.79,0.0,SR02,R01,173.950004577637
S09395,2022-05-17,C004,P001,2,95.9,0.1,SR02,R03,172.620002460778
S09396,2024-01-31,C004,P004,2,26.79,0.1,SR01,R03,48.2220015681088
S09397,2022-03-30,C003,P001,4,25.31,0.1,SR02,R02,91.1159979265332
S09398,2020-01-19,C004,P004,2,82.41,0.0,SR01,R03,164.820007324219
S09399,2020-12-30,C002,P003,8,32.62,0.0,SR03,R03,260.959991455078
S09400,2023-08-16,C004,P001,7,18.53,0.1,SR02,R01,116.739004132584
S09401,2022-10-27,C004,P001,7,30.4,0.05,SR02,R03,202.159997304678
S09402,2024-11-19,C001,P002,3,89.95,0.1,SR01,R01,242.864991358146
S09403,2021-03-03,C003,P004,7,35.23,0.1,SR03,R03,221.948996748611
S09404,2023-02-14,C001,P003,8,72.56,0.1,SR02,R01,522.431981556892
S09405,2021-08-02,C003,P001,5,45.56,0.05,SR01,R03,216.410006353408
S09406,2024-03-10,C001,P004,1,33.59,0.15,SR03,R03,28.5514999294877
S09407,2021-06-29,C002,P003,1,22.96,0.0,SR01,R01,22.9599990844727
S09408,2024-09-25,C001,P001,4,97.5,0.0,SR02,R01,390
S09409,2020-11-20,C001,P004,2,56.9,0.15,SR02,R01,96.7300019156933
S09410,2020-02-24,C002,P002,7,20.33,0.1,SR02,R03,128.07899930729
S09411,2022-02-16,C002,P001,3,27.89,0.1,SR01,R02,75.3029982273728
S09412,2022-09-18,C004,P004,4,46.66,0.0,SR03,R02,186.639999389648
S09413,2020-02-11,C001,P003,9,58.98,0.1,SR02,R03,477.737995501131
S09414,2023-08-13,C002,P003,2,26.36,0.15,SR02,R03,44.812000723362
S09415,2020-08-18,C002,P002,8,35.0,0.0,SR01,R01,280
S09416,2021-03-28,C004,P001,1,80.53,0.05,SR02,R01,76.5034987803325
S09417,2021-01-28,C003,P002,3,47.57,0.1,SR01,R01,128.438998963371
S09418,2024-03-25,C002,P004,4,10.13,0.15,SR02,R02,34.4420001475811
S09419,2023-10-13,C002,P003,6,14.85,0.0,SR03,R03,89.1000022888184
S09420,2024-01-07,C001,P002,1,49.54,0.0,SR02,R03,49.5400009155273
S09421,2023-02-25,C004,P001,8,15.41,0.05,SR01,R02,117.115998748481
S09422,2021-11-21,C001,P004,2,25.65,0.1,SR02,R01,46.1699992369115
S09423,2023-11-29,C003,P001,5,75.51,0.05,SR01,R01,358.672509865798
S09424,2021-01-26,C004,P002,6,53.23,0.15,SR01,R01,271.472995761752
S09425,2023-05-01,C001,P003,8,53.42,0.0,SR01,R01,427.359985351562
S09426,2021-08-26,C002,P003,3,63.84,0.0,SR03,R02,191.520000457764
S09427,2022-05-30,C002,P002,9,80.97,0.05,SR03,R01,692.293509894066
S09428,2024-11-01,C004,P001,5,24.27,0.05,SR02,R01,115.282502083965
S09429,2023-01-06,C002,P001,8,25.57,0.05,SR01,R02,194.331997528255
S09430,2020-03-25,C001,P001,4,20.93,0.1,SR03,R01,75.3480009738803
S09431,2022-11-19,C004,P001,9,94.31,0.0,SR01,R02,848.789978027344
S09432,2024-10-14,C002,P003,8,61.96,0.1,SR02,R01,446.111992669582
S09433,2020-02-18,C002,P001,5,18.34,0.15,SR01,R03,77.9450001019239
S09434,2024-12-05,C003,P002,3,29.86,0.1,SR03,R01,80.6220015144646
S09435,2023-03-14,C003,P002,1,75.3,0.05,SR03,R03,71.535002843067
S09436,2020-03-09,C004,P002,5,12.61,0.15,SR01,R02,53.592498165071
S09437,2022-12-17,C003,P002,5,75.31,0.15,SR01,R01,320.067487379611
S09438,2021-11-27,C001,P001,4,92.03,0.1,SR01,R01,331.307995056927
S09439,2024-05-16,C002,P003,8,15.07,0.1,SR01,R01,108.503997623086
S09440,2021-04-23,C002,P004,3,26.78,0.05,SR01,R03,76.3230018970817
S09441,2022-03-30,C002,P001,9,10.21,0.05,SR01,R01,87.2955002576932
S09442,2024-01-08,C004,P004,3,19.81,0.15,SR02,R02,50.5154982839227
S09443,2023-08-12,C004,P003,4,65.53,0.05,SR02,R01,249.013995166034
S09444,2024-08-28,C003,P001,6,14.03,0.0,SR03,R02,84.1799983978271
S09445,2023-04-09,C002,P004,9,48.33,0.0,SR01,R03,434.970016479492
S09446,2024-05-17,C002,P003,2,55.31,0.15,SR02,R02,94.0270016752481
S09447,2020-05-26,C002,P004,2,91.6,0.1,SR01,R03,164.879996980429
S09448,2024-02-16,C002,P002,2,52.69,0.1,SR03,R03,94.8419973710477
S09449,2023-08-22,C002,P002,5,22.83,0.0,SR02,R03,114.14999961853
S09450,2024-08-23,C001,P003,6,36.04,0.1,SR01,R02,194.616004621625
S09451,2024-08-03,C002,P003,3,70.5,0.05,SR01,R02,200.92499984242
S09452,2022-10-12,C001,P004,3,20.09,0.0,SR01,R02,60.2700004577637
S09453,2021-08-31,C002,P003,2,30.86,0.15,SR01,R01,52.4620006697178
S09454,2021-03-21,C004,P002,6,99.62,0.1,SR01,R02,537.948013940871
S09455,2020-08-08,C004,P002,1,10.5,0.15,SR01,R03,8.92499993741512
S09456,2024-04-27,C001,P001,9,23.7,0.15,SR03,R02,181.30500456512
S09457,2023-11-02,C002,P004,4,85.93,0.1,SR01,R03,309.34800058645
S09458,2024-07-01,C004,P003,2,19.12,0.1,SR01,R02,34.4160014536381
S09459,2023-07-13,C004,P003,6,13.03,0.0,SR02,R02,78.1799983978271
S09460,2020-04-04,C002,P003,5,20.92,0.0,SR01,R03,104.60000038147
S09461,2020-09-18,C002,P004,3,72.42,0.15,SR01,R02,184.67099403584
S09462,2022-06-15,C004,P002,3,99.38,0.15,SR02,R01,253.418991219163
S09463,2022-12-30,C002,P003,5,63.16,0.0,SR02,R01,315.799999237061
S09464,2020-08-06,C003,P003,4,21.19,0.15,SR01,R03,72.0460013105869
S09465,2024-04-05,C002,P002,5,26.54,0.05,SR03,R03,126.065004249886
S09466,2020-04-01,C004,P003,2,58.39,0.1,SR02,R03,105.101998727351
S09467,2020-05-06,C004,P001,1,74.41,0.1,SR02,R01,66.9690031850189
S09468,2020-03-20,C001,P002,5,69.66,0.05,SR01,R03,330.885017135516
S09469,2023-06-15,C003,P002,1,61.73,0.0,SR02,R03,61.7299995422363
S09470,2022-09-09,C004,P002,3,98.76,0.0,SR01,R01,296.280006408691
S09471,2023-10-27,C003,P001,8,27.82,0.15,SR03,R03,189.175996598244
S09472,2022-07-04,C002,P002,8,25.56,0.15,SR03,R02,173.807995149612
S09473,2021-04-30,C004,P004,9,87.32,0.0,SR01,R02,785.879997253418
S09474,2021-11-24,C001,P004,1,36.17,0.15,SR03,R02,30.7444982280135
S09475,2020-01-25,C004,P004,4,39.93,0.05,SR01,R02,151.734001040667
S09476,2020-06-04,C001,P002,6,59.38,0.1,SR02,R01,320.652005236924
S09477,2024-03-20,C003,P002,7,44.31,0.05,SR02,R02,294.661508901291
S09478,2021-09-23,C001,P002,5,35.89,0.1,SR01,R02,161.504996986017
S09479,2024-12-17,C002,P001,7,92.55,0.1,SR01,R01,583.065018260702
S09480,2024-04-02,C002,P004,8,21.63,0.15,SR02,R01,147.083993261814
S09481,2024-09-29,C002,P003,6,46.39,0.15,SR01,R01,236.588995228171
S09482,2022-12-16,C004,P003,4,10.27,0.1,SR02,R02,36.9720015867352
S09483,2024-06-16,C002,P002,1,82.67,0.15,SR01,R03,70.2694979508519
S09484,2020-01-19,C002,P001,5,25.16,0.05,SR02,R03,119.509999181479
S09485,2023-11-08,C004,P002,4,79.57,0.0,SR03,R02,318.279998779297
S09486,2023-05-01,C003,P003,5,23.37,0.15,SR03,R03,99.3225028702616
S09487,2020-08-24,C002,P004,4,47.51,0.15,SR02,R03,161.533993160486
S09488,2023-11-11,C002,P003,9,75.54,0.15,SR02,R01,577.881002951503
S09489,2023-12-20,C004,P004,3,34.37,0.0,SR02,R02,103.109996795654
S09490,2020-10-03,C003,P004,3,38.25,0.05,SR02,R02,109.012499914505
S09491,2023-06-04,C003,P001,7,70.06,0.1,SR02,R03,441.377983888358
S09492,2022-01-14,C003,P003,2,26.89,0.05,SR03,R02,51.0909988002628
S09493,2021-07-05,C004,P002,9,95.66,0.15,SR02,R01,731.799022883534
S09494,2023-09-08,C001,P001,8,26.99,0.0,SR01,R03,215.919998168945
S09495,2023-03-22,C001,P004,6,77.5,0.05,SR03,R01,441.749999653548
S09496,2021-09-30,C002,P003,9,82.23,0.15,SR02,R03,629.059521269381
S09497,2020-08-24,C002,P002,3,43.69,0.15,SR01,R02,111.40949571687
S09498,2022-09-24,C002,P001,4,24.06,0.1,SR03,R01,86.6159979339838
S09499,2020-02-24,C001,P002,7,24.93,0.0,SR01,R01,174.51000213623
S09500,2023-12-30,C004,P003,1,98.69,0.1,SR02,R01,88.8210020502061
S09501,2021-11-14,C002,P002,1,75.29,0.05,SR01,R03,71.5255008136556
S09502,2020-04-18,C004,P001,1,50.5,0.1,SR01,R03,45.4499999247491
S09503,2023-04-22,C002,P002,8,33.16,0.05,SR03,R01,252.015998642683
S09504,2023-10-23,C004,P003,6,11.7,0.15,SR01,R01,59.6699986088276
S09505,2023-05-06,C004,P001,3,70.34,0.0,SR01,R03,211.019989013672
S09506,2023-10-26,C001,P004,7,96.12,0.0,SR03,R02,672.840019226074
S09507,2021-01-07,C004,P001,6,19.62,0.15,SR02,R02,100.062003578424
S09508,2022-08-30,C003,P003,5,77.9,0.0,SR01,R01,389.500007629395
S09509,2024-02-29,C001,P002,3,23.79,0.1,SR02,R02,64.2330023655742
S09510,2024-06-10,C002,P004,4,81.29,0.05,SR03,R03,308.902003236741
S09511,2020-07-19,C001,P004,1,43.35,0.05,SR02,R02,41.1824985181168
S09512,2022-04-28,C003,P002,9,74.09,0.05,SR01,R03,633.469468192153
S09513,2021-05-23,C003,P003,5,93.37,0.1,SR01,R01,420.165011663958
S09514,2023-09-07,C004,P001,2,65.81,0.05,SR02,R02,125.038995263264
S09515,2020-10-01,C003,P003,9,92.86,0.0,SR02,R02,835.740005493164
S09516,2020-07-29,C003,P004,7,31.15,0.05,SR01,R03,207.147497300766
S09517,2021-05-18,C003,P001,8,98.03,0.1,SR03,R03,705.815990042329
S09518,2023-02-15,C003,P001,3,88.56,0.0,SR01,R01,265.679992675781
S09519,2021-12-03,C002,P002,7,19.68,0.15,SR01,R01,117.096000994682
S09520,2024-04-26,C002,P003,1,47.22,0.0,SR02,R03,47.2200012207031
S09521,2020-02-11,C001,P001,6,93.43,0.1,SR01,R03,504.52200081262
S09522,2020-11-10,C004,P002,6,17.03,0.0,SR02,R01,102.180004119873
S09523,2022-02-26,C002,P003,6,50.84,0.05,SR03,R03,289.788000642478
S09524,2020-11-24,C003,P004,3,75.12,0.1,SR01,R02,202.824007079959
S09525,2022-11-06,C004,P004,6,13.01,0.15,SR03,R01,66.3510007020235
S09526,2020-10-09,C002,P003,3,77.75,0.05,SR03,R02,221.587499826215
S09527,2022-07-31,C001,P001,9,42.51,0.1,SR01,R03,344.330985834315
S09528,2020-09-14,C003,P001,7,32.44,0.1,SR02,R01,204.371991009891
S09529,2021-07-28,C004,P004,4,61.84,0.15,SR02,R01,210.255999044418
S09530,2021-07-27,C002,P004,3,58.99,0.15,SR01,R01,150.424503225267
S09531,2021-09-03,C004,P001,6,88.65,0.1,SR02,R03,478.710007447153
S09532,2022-11-08,C002,P003,9,70.84,0.15,SR02,R01,541.92596818471
S09533,2024-04-01,C001,P004,3,47.97,0.15,SR03,R01,122.323502255023
S09534,2022-04-16,C003,P001,8,68.51,0.05,SR02,R01,520.676015827
S09535,2021-02-26,C001,P003,6,77.51,0.1,SR02,R01,418.554010842651
S09536,2024-01-29,C003,P002,4,94.36,0.0,SR01,R03,377.440002441406
S09537,2023-10-28,C003,P003,5,73.38,0.05,SR03,R01,348.554986680374
S09538,2022-01-27,C004,P001,3,58.95,0.1,SR02,R01,159.165001796409
S09539,2022-02-01,C002,P003,2,43.57,0.1,SR01,R03,78.4259993208349
S09540,2023-01-09,C001,P001,9,90.23,0.05,SR02,R01,771.466528096743
S09541,2024-04-23,C001,P004,3,81.33,0.15,SR03,R02,207.391503214896
S09542,2024-04-20,C001,P002,6,16.95,0.0,SR03,R01,101.700004577637
S09543,2021-02-27,C004,P004,5,72.96,0.0,SR03,R01,364.799995422363
S09544,2021-03-04,C004,P004,8,58.49,0.1,SR03,R02,421.128011387706
S09545,2023-11-12,C004,P001,5,19.33,0.1,SR03,R03,86.9849995126575
S09546,2024-09-28,C003,P001,8,60.85,0.0,SR03,R01,486.799987792969
S09547,2024-08-20,C001,P001,5,27.33,0.1,SR01,R02,122.984999453053
S09548,2020-07-22,C003,P001,6,73.73,0.0,SR03,R03,442.380020141602
S09549,2020-07-14,C001,P004,5,35.06,0.15,SR02,R03,149.005004791617
S09550,2021-12-28,C001,P001,2,23.53,0.0,SR02,R02,47.060001373291
S09551,2020-10-11,C002,P001,6,17.38,0.0,SR02,R03,104.2799949646
S09552,2020-07-14,C001,P004,7,54.17,0.0,SR02,R03,379.189987182617
S09553,2020-11-02,C004,P002,3,27.97,0.1,SR03,R02,75.5189980210215
S09554,2024-08-14,C004,P002,3,86.96,0.15,SR03,R03,221.747996110439
S09555,2020-01-14,C004,P003,7,10.27,0.05,SR01,R02,68.2955029905662
S09556,2023-03-15,C002,P004,4,85.93,0.05,SR03,R03,326.534000903577
S09557,2022-12-16,C002,P001,2,56.9,0.0,SR02,R02,113.800003051758
S09558,2021-12-23,C003,P003,9,92.99,0.1,SR01,R03,753.21898144944
S09559,2022-02-18,C001,P002,9,28.42,0.05,SR01,R02,242.991000461742
S09560,2023-05-18,C001,P002,6,19.2,0.05,SR01,R01,109.440004262924
S09561,2021-06-12,C004,P004,2,66.25,0.0,SR01,R03,132.5
S09562,2022-03-08,C004,P001,3,73.61,0.0,SR03,R02,220.830001831055
S09563,2020-12-09,C004,P001,5,43.53,0.1,SR01,R03,195.884994182512
S09564,2024-10-04,C004,P003,5,11.23,0.05,SR03,R03,53.3424977837876
S09565,2024-06-22,C004,P002,9,46.63,0.0,SR01,R01,419.670009613037
S09566,2023-07-26,C004,P003,3,31.04,0.15,SR03,R03,79.1520017795563
S09567,2020-07-27,C001,P003,2,41.27,0.15,SR03,R03,70.1590002862215
S09568,2021-10-02,C002,P003,8,55.61,0.15,SR02,R01,378.148001498699
S09569,2023-09-20,C004,P001,7,73.21,0.0,SR03,R02,512.469993591309
S09570,2023-08-04,C001,P002,9,96.69,0.1,SR01,R02,783.189018478677
S09571,2020-09-08,C004,P003,3,22.96,0.15,SR01,R02,58.5479972548485
S09572,2023-07-12,C003,P002,6,71.19,0.15,SR03,R02,363.069009905219
S09573,2020-09-27,C003,P002,5,30.99,0.15,SR03,R02,131.707498103678
S09574,2022-07-08,C001,P003,5,29.86,0.0,SR03,R02,149.300003051758
S09575,2024-09-19,C002,P003,8,67.02,0.0,SR03,R01,536.159973144531
S09576,2021-02-22,C003,P004,1,79.84,0.0,SR02,R02,79.8399963378906
S09577,2024-10-15,C003,P001,1,98.0,0.15,SR02,R01,83.2999994158745
S09578,2022-03-05,C002,P002,3,79.19,0.0,SR02,R03,237.570007324219
S09579,2023-05-19,C003,P003,2,24.16,0.0,SR02,R01,48.3199996948242
S09580,2023-10-20,C004,P003,2,30.29,0.1,SR02,R01,54.522001557678
S09581,2023-01-04,C002,P002,2,78.53,0.0,SR03,R01,157.059997558594
S09582,2024-08-10,C003,P003,4,57.43,0.05,SR02,R01,218.234000988513
S09583,2023-09-06,C002,P004,1,36.59,0.0,SR02,R02,36.5900001525879
S09584,2021-12-25,C004,P002,9,52.46,0.0,SR03,R03,472.139991760254
S09585,2021-03-08,C003,P003,5,92.34,0.05,SR03,R03,438.614982260987
S09586,2020-04-18,C001,P002,5,78.0,0.05,SR01,R03,370.499999709427
S09587,2021-10-02,C003,P003,9,50.56,0.0,SR01,R01,455.040012359619
S09588,2024-03-25,C003,P003,5,98.25,0.1,SR01,R01,442.12499926798
S09589,2022-12-06,C004,P001,8,81.54,0.15,SR02,R02,554.472002337456
S09590,2021-01-13,C001,P002,1,10.53,0.05,SR03,R02,10.0034997384772
S09591,2023-01-24,C001,P001,1,20.11,0.1,SR01,R03,18.0990005193502
S09592,2022-08-15,C001,P003,4,59.86,0.0,SR01,R01,239.440002441406
S09593,2020-04-12,C004,P002,8,41.5,0.0,SR02,R01,332
S09594,2022-06-10,C004,P002,3,83.13,0.05,SR01,R01,236.920491986431
S09595,2022-05-03,C004,P004,1,90.61,0.05,SR03,R03,86.0795005123243
S09596,2023-03-15,C004,P004,9,31.66,0.1,SR03,R03,256.445998339444
S09597,2022-11-16,C004,P003,9,78.7,0.0,SR01,R01,708.29997253418
S09598,2024-10-21,C001,P003,9,58.19,0.05,SR03,R01,497.524487868167
S09599,2021-06-13,C002,P003,9,45.28,0.05,SR01,R03,387.143989259362
S09600,2021-11-09,C004,P003,2,80.81,0.15,SR01,R03,137.376994886279
S09601,2022-09-15,C002,P004,4,60.84,0.05,SR03,R02,231.192000398517
S09602,2023-01-10,C003,P002,2,67.18,0.1,SR03,R02,120.924000349104
S09603,2021-03-03,C003,P001,7,15.6,0.0,SR02,R02,109.200002670288
S09604,2024-05-26,C004,P002,3,62.73,0.05,SR02,R01,178.780498555161
S09605,2022-04-01,C003,P002,9,37.06,0.15,SR01,R01,283.509008517623
S09606,2024-02-11,C002,P004,7,54.4,0.05,SR03,R01,361.760009863377
S09607,2024-11-24,C003,P002,8,29.98,0.05,SR01,R03,227.847996342301
S09608,2023-03-31,C003,P002,9,65.3,0.0,SR02,R02,587.70002746582
S09609,2022-07-20,C002,P003,8,23.27,0.15,SR01,R03,158.236002003193
S09610,2023-11-26,C003,P001,7,21.06,0.1,SR03,R03,132.677996415764
S09611,2024-03-11,C004,P002,9,26.96,0.1,SR03,R03,218.375992222667
S09612,2022-11-27,C002,P002,1,83.57,0.0,SR02,R01,83.5699996948242
S09613,2021-05-25,C002,P001,4,13.02,0.1,SR01,R01,46.872001570344
S09614,2021-01-27,C001,P003,4,75.66,0.1,SR01,R03,272.376012732625
S09615,2021-12-13,C001,P004,5,15.09,0.05,SR03,R02,71.6775006685778
S09616,2021-05-08,C002,P004,8,63.27,0.1,SR02,R01,455.544002541661
S09617,2023-05-08,C002,P002,1,79.62,0.15,SR03,R01,67.6770018600225
S09618,2023-07-02,C001,P003,6,30.8,0.05,SR03,R03,175.559995513558
S09619,2023-04-17,C004,P004,9,27.64,0.1,SR02,R01,223.883994685471
S09620,2021-06-30,C003,P004,8,36.03,0.15,SR03,R02,245.003989981175
S09621,2021-08-16,C003,P004,2,72.97,0.05,SR01,R03,138.643002210602
S09622,2021-01-23,C003,P004,7,32.93,0.15,SR01,R01,195.933500441849
S09623,2023-11-22,C002,P004,5,55.16,0.0,SR01,R03,275.799999237061
S09624,2024-10-21,C004,P002,2,22.1,0.0,SR03,R03,44.2000007629395
S09625,2020-06-06,C001,P004,1,51.51,0.1,SR02,R02,46.358998412624
S09626,2022-10-24,C004,P002,2,66.23,0.15,SR02,R02,112.591004917264
S09627,2020-06-15,C004,P001,6,16.46,0.05,SR02,R01,93.8219947079122
S09628,2024-01-31,C003,P001,8,83.39,0.15,SR02,R03,567.051991873264
S09629,2022-08-17,C001,P003,3,94.37,0.15,SR02,R01,240.643505316317
S09630,2021-02-12,C004,P002,5,27.42,0.0,SR03,R01,137.10000038147
S09631,2023-12-06,C001,P003,2,78.35,0.0,SR02,R01,156.699996948242
S09632,2023-05-12,C002,P001,8,38.21,0.1,SR01,R02,275.111992952704
S09633,2020-07-12,C003,P001,4,70.91,0.15,SR03,R03,241.094010760546
S09634,2020-08-22,C001,P001,6,37.6,0.15,SR01,R03,191.759990873337
S09635,2021-12-18,C002,P001,3,87.61,0.05,SR02,R02,249.688501543678
S09636,2023-03-19,C002,P004,8,41.24,0.05,SR02,R02,313.424012510538
S09637,2023-03-28,C002,P001,8,86.39,0.0,SR01,R01,691.119995117188
S09638,2023-07-26,C004,P004,3,78.95,0.15,SR01,R01,201.322490806282
S09639,2022-03-26,C004,P004,9,27.67,0.1,SR03,R02,224.127000246897
S09640,2021-02-07,C003,P003,5,24.13,0.0,SR02,R02,120.649995803833
S09641,2022-06-11,C003,P004,9,80.17,0.15,SR02,R03,613.300481691778
S09642,2021-11-08,C002,P003,7,45.13,0.0,SR02,R03,315.910007476807
S09643,2023-08-27,C003,P004,3,95.45,0.1,SR01,R03,257.714991333559
S09644,2020-03-08,C004,P004,6,94.87,0.15,SR02,R02,483.837010614753
S09645,2024-01-26,C003,P001,2,72.41,0.1,SR03,R01,130.338006375998
S09646,2020-03-28,C001,P002,6,55.05,0.15,SR03,R03,280.754994140267
S09647,2020-08-04,C004,P004,5,27.55,0.15,SR01,R02,117.087495936453
S09648,2020-01-01,C002,P002,3,89.42,0.1,SR01,R02,241.433994656414
S09649,2023-03-04,C002,P002,7,17.38,0.05,SR03,R01,115.576994328454
S09650,2024-09-16,C003,P002,4,43.33,0.1,SR01,R03,155.98800633353
S09651,2023-10-06,C004,P004,6,38.73,0.1,SR01,R03,209.141997181803
S09652,2020-05-19,C002,P002,9,96.26,0.0,SR02,R02,866.340019226074
S09653,2021-09-09,C002,P004,6,20.63,0.1,SR03,R03,111.401995283693
S09654,2020-05-12,C004,P001,4,90.11,0.1,SR02,R01,324.396001660168
